COUNTRY,CNT,EU,LEVEL,EXPLICIT,SCHOOLID,PRINCID,BSCWT,FSCWT,FSTWT,N_Principal_Part,N_Teachers_Part,N_Students_Part,SC01Q01A,SC01Q02A,SC01Q03A,SC01Q04A,SC01Q01B,SC01Q02B,SC01Q03B,SC01Q04B,SC02Q01,SC03Q01,SC04Q01,SC05Q01A,SC05Q02A,SC05Q03A,SC05Q04A,SC05Q01B,SC05Q02B,SC05Q03B,SC05Q04B,SC06Q01,SC07Q01A,SC07Q02A,SC07Q03A,SC07Q04A,SC07Q05A,SC07Q06A,SC07Q07A,SC07Q08A,SC07Q09A,SC07Q01B,SC07Q02B,SC07Q03B,SC07Q04B,SC07Q05B,SC07Q06B,SC07Q07B,SC07Q08B,SC07Q09B,SC07Q01C,SC07Q02C,SC07Q03C,SC07Q04C,SC07Q05C,SC07Q06C,SC07Q07C,SC07Q08C,SC07Q09C,SC07Q01D,SC07Q02D,SC07Q03D,SC07Q04D,SC07Q05D,SC07Q06D,SC07Q07D,SC07Q08D,SC07Q09D,SC07Q01E,SC07Q02E,SC07Q03E,SC07Q04E,SC07Q05E,SC07Q06E,SC07Q07E,SC07Q08E,SC07Q09E,SC08Q01,SC09Q01,SC09Q02,SC09Q03,SC09Q04,SC10Q01,SC10Q02,SC10Q03,SC10Q04,SC10Q05,SC11Q01,SC12Q01,SC13Q01,SC13Q02,SC13Q03,SC13Q04,SC14Q01,SC14Q02,SC14Q03,SC14Q04,SC14Q05,SC14Q06,SC14Q07,SC14Q08,SC14Q09,SC14Q10,SC14Q11,SC15Q01,SC15Q02,SC15Q03,SC15Q04,SC15Q05,SC15Q06,SC15Q07,SC15Q08,SC15Q09,SC16Q01,SC16Q02,SC16Q03,SC16Q04,SC17Q01,SC17Q02,SC17Q03,SC17Q04,SC17Q05,SC17Q06,SC17Q07,SC17Q08,SC17Q09,SC17Q10,SC17Q11,SC17Q12,SC17Q13,SC17Q14,SC17Q15,SC17Q16,SC17Q17,SC17Q18,SC17Q19,SC17Q20,SC18Q01,SC18Q02,SC18Q03,SC18Q04,SC18Q05,SC18Q06,SC18Q07,SC18Q08,SC19Q01,SC19Q02,SC19Q03,SC19Q04,SC19Q05,SC19Q06,SC20Q01,SC20Q02,SC20Q03,SC21Q01,SC21Q02,SC21Q03,SC21Q04,SC21Q05,SC21Q06,SC21Q07,SC21Q08,SC21Q09,SC21Q10,SC22Q01,SC22Q02,SC22Q03,SC22Q04,SC22Q05,SC22Q06,SC23Q01A,SC23Q01B,SC23Q01C,SC23Q01D,SC23Q01E,SC23Q02A,SC23Q02B,SC23Q02C,SC23Q02D,SC23Q02E,SC23Q03A,SC23Q03B,SC23Q03C,SC23Q03D,SC23Q03E,SC23Q04A,SC23Q04B,SC23Q04C,SC23Q04D,SC23Q04E,SC23Q05A,SC23Q05B,SC23Q05C,SC23Q05D,SC23Q05E,SC24Q01,SC25Q01,SC25Q02,SC25Q03,SC26Q01,SC15_Profdev,SC17_equip,SC17_PED,SC17_Goal,SC21_attitude,DIGEQUIPSC_Cluster,DIGSUPSC_Cluster
Hungary,26,1,ISCED3B,3,26499005,26499005,1.6338,1.8566,637.1936,1,3,20,M,M,74,215,M,M,94,201,3,1,41,M,M,11,58,1,1,2,2,5,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,65,0,0,0,0,3,0,5,0,95,0,0,0,0,2,0,5,0,160,0,40,0,15,5,2,10,4,132,0,4,8,0,4,0,0,1,3,4,1,2,2,2,1,1,1,1,1,2,N,N,N,N,2,2,2,2,2,2,2,2,1,2,2,N,N,N,4,4,4,2,2,3,1,3,3,2,2,3,2,2,3,3,3,3,M,3,2,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,3,3,3,3,3,3,3,3,3,3,1,1,1,1,2,1,2,2,1,2,2,2,2,1,2,1,1,1,1,2,2,2,1,1,2,2,1,1,1,2,2,2,1,2,3,3,1.89,1.83,2.71,1.92,3.00,2,1
Hungary,26,1,ISCED3B,4,26499013,26499013,1.1172,1.2768,845.0794,1,3,23,M,M,M,655,M,M,M,428,3,1,98,M,M,M,98,1,1,M,2,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,131,0,11,0,0,4,1,4,2,114,0,7,10,0,2,1,0,1,4,2,1,2,2,2,1,1,2,1,2,2,N,N,N,N,2,2,3,3,3,3,2,1,1,1,2,N,N,N,3,4,3,4,3,2,4,4,3,3,M,3,2,M,M,M,4,4,M,M,1,2,2,1,1,1,1,2,2,2,2,2,1,2,1,1,2,4,3,3,2,3,2,2,3,3,2,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,5,5,2.11,1.83,1.81,C,2.75,3,3
Hungary,26,1,ISCED3B,4,26499016,26499016,2.0758,2.3724,845.0776,1,3,35,M,M,M,817,M,M,M,382,3,1,103,M,M,M,46,1,1,1,2,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,156,0,40,0,0,14,10,35,4,145,0,1,31,1,13,0,0,0,4,3,1,2,2,2,1,1,2,1,2,2,N,N,N,N,2,1,1,1,3,3,2,1,1,1,1,2,2,2,4,4,4,4,2,3,3,3,4,2,4,3,3,4,4,2,4,4,4,4,2,2,2,2,2,2,2,1,2,2,1,2,1,M,1,1,2,3,3,3,3,3,2,2,2,2,3,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,M,M,4,1.56,1.50,1.86,1.00,2.63,3,1
Hungary,26,1,ISCED3B,4,26499017,26499017,2.6813,3.0643,845.0782,1,3,33,0,0,0,493,0,0,0,287,2,1,57,0,0,0,57,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,32,0,1,1,3,11,M,M,M,M,M,M,M,M,M,4,148,0,2,4,0,1,0,0,0,4,2,1,2,2,2,1,2,2,1,1,2,N,N,N,N,2,1,1,1,2,1,1,1,1,1,2,N,N,N,2,2,2,1,1,2,2,2,3,2,3,3,3,3,3,4,4,4,4,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,4,4,3,4,4,3,3,3,3,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,5,4,1.11,3.33,2.43,1.00,3.63,3,1
Hungary,26,1,ISCED3B,4,26499022,26499022,3.9238,4.4843,845.0794,1,3,23,0,0,0,704,0,0,0,48,2,1,42,0,0,0,4,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,6,0,0,0,0,14,M,M,M,M,M,M,M,M,M,4,236,0,1,7,0,0,0,0,0,3,1,1,1,2,2,1,1,1,1,1,2,N,N,N,N,2,1,1,1,1,2,2,1,1,1,2,N,N,N,4,4,2,1,1,4,2,2,2,3,4,3,3,2,1,2,3,3,4,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2,3,4,3,3,4,3,3,2,4,3,1,1,1,1,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,1,5,5,1.22,2.33,2.29,2.00,3.13,2,1
Hungary,26,1,ISCED3B,5,26499025,26499025,0.9493,0.9493,72.6905,1,3,1,0,0,9,705,0,0,21,511,4,1,113,0,0,11,113,1,1,2,2,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,102,0,12,0,0,2,0,0,M,M,M,M,M,M,M,M,M,3,102,0,0,0,2,0,0,0,0,5,1,2,2,2,1,1,1,2,1,1,2,N,N,N,N,2,2,1,2,3,2,2,2,2,2,2,N,N,N,1,2,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,4,3,3,3,3,4,4,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,3,3,5,5,2.00,3.50,3.14,3.00,3.00,2,1
Hungary,26,1,ISCED3B,5,26499029,26499029,1.2637,1.2637,763.2504,1,3,22,M,M,M,1205,M,M,M,20,3,1,93,M,M,M,93,1,1,1,2,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,191,0,125,0,0,8,2,45,M,M,M,M,M,M,M,M,M,4,73,65,6,4,1,6,0,1,0,5,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,2,2,2,2,3,2,2,2,2,2,2,N,N,N,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,4,3,3,4,1,1,1,1,1,2,1,1,1,2,2,2,1,2,1,1,2,3,3,3,3,3,3,2,2,3,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,2,2,2,2,5,3,2.11,3.00,3.00,1.50,2.75,3,3
Hungary,26,1,ISCED3B,6,26499031,26499031,1.0437,1.0437,549,1,3,24,0,51,1807,0,0,14,571,0,2,1,231,0,12,M,219,1,2,1,2,4,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,0,661,0,157,20,15,18,10,65,4,460,63,4,12,12,6,0,0,0,4,2,1,1,2,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,3,2,3,2,2,2,1,2,2,1,2,2,3,2,1,2,2,3,3,2,4,4,2,2,2,3,4,4,3,4,2,2,2,2,1,2,2,2,1,2,1,2,1,2,2,1,1,3,4,3,3,4,3,2,3,4,4,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,3,4,3,2.22,3.00,2.14,1.25,3.13,2,3
Hungary,26,1,ISCED3B,6,26499032,26499032,1.0915,1.0915,463.2186,1,3,26,M,M,M,197,M,M,M,360,1,1,41,M,M,M,41,1,1,M,2,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,177,0,75,0,1,8,2,15,0,177,0,75,0,1,8,2,15,3,140,30,3,0,1,6,0,0,1,3,4,1,1,2,2,1,1,1,1,1,2,N,N,N,N,2,2,2,2,2,2,2,2,2,2,2,N,N,N,4,4,3,1,2,2,1,3,2,2,4,4,2,2,2,3,4,3,2,4,2,2,1,2,1,2,2,2,1,2,2,1,1,2,M,1,2,3,3,3,3,3,3,3,3,3,2,1,1,1,1,1,1,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2,1,2,2,4,3,2.00,2.33,2.43,1.75,3.00,2,3
Hungary,26,1,ISCED3B,6,26499033,26499033,1.4798,1.4798,548.999,1,3,29,M,M,M,235,M,M,M,197,3,1,36,M,M,M,42,1,1,1,2,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,68,0,24,0,0,3,1,4,M,M,M,M,M,M,M,M,M,4,30,0,2,25,0,3,0,0,0,1,1,1,2,1,2,1,1,2,1,1,2,N,N,N,N,2,1,1,1,1,3,1,1,3,2,2,N,N,N,2,3,1,2,2,1,2,3,2,1,2,2,3,3,2,4,4,3,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,3,4,3,1,1,M,1,1,1,2,1,2,1,2,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,4,3,1.56,3.17,2.86,1.25,3.88,3,1
Hungary,26,1,ISCED3B,6,26499038,26499038,1.8485,1.8485,549.0004,1,3,26,M,M,20,520,M,M,28,290,2,1,74,M,M,20,54,1,1,2,2,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,8,289,5,28,0,16,4,2,27,3,243,53,1,0,3,1,0,0,0,3,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,N,N,N,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,4,4,4,2,3,3,3,3,3,4,1,1,2,1,1,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,3,4,4,1.89,3.50,3.00,3.00,3.25,2,1
Hungary,26,1,ISCED3B,6,26499039,26499039,4.7328,4.7328,549.0009,1,3,21,0,0,0,242,0,0,0,55,3,1,38,0,0,0,M,1,1,1,M,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,51,3,0,0,5,1,2,0,M,M,M,M,M,M,M,M,M,4,51,0,0,0,1,0,0,0,0,7,1,1,M,M,M,2,2,2,2,N,2,N,N,N,N,1,2,2,1,2,2,1,2,1,1,2,N,N,N,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,M,2,1,2,3,3,2,2,3,2,2,2,3,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,1,4,4,5,4,1.56,4.00,3.43,4.00,2.38,1,1
Hungary,26,1,ISCED3B,6,26499040,26499040,3.7347,3.7347,549.0008,1,3,23,M,M,M,284,M,M,M,186,1,1,23,M,M,M,27,1,1,1,2,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,51,0,20,0,0,8,1,9,0,51,0,20,0,0,8,1,9,4,31,37,2,1,1,4,0,1,2,1,2,1,2,2,2,1,1,2,1,1,1,2,2,2,2,2,1,2,1,1,1,1,1,1,1,2,N,N,N,3,4,4,2,2,M,1,3,3,2,2,4,3,4,M,2,4,2,3,4,1,1,1,2,2,2,1,1,1,2,2,2,1,2,1,1,1,4,4,4,3,M,3,4,4,3,3,1,1,1,1,1,1,2,1,1,2,2,1,2,1,2,2,1,2,1,2,2,2,1,1,2,2,1,2,1,2,2,1,4,4,5,4,1.11,2.07,2.43,1.75,3.67,3,3
Hungary,26,1,ISCED3B,7,26499043,26499043,1.7572,2.1966,932.457,1,3,33,0,0,0,893,0,0,0,1000,1,1,169,0,0,0,169,1,1,1,2,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,170,0,30,0,0,10,4,39,M,M,M,M,M,M,M,M,M,3,170,0,3,0,1,9,0,0,0,3,2,1,2,2,2,1,2,2,1,2,1,1,1,1,1,2,2,2,2,3,2,3,2,2,2,2,N,N,N,3,4,3,3,3,2,2,3,3,2,2,3,3,3,3,2,4,3,4,4,2,2,1,1,2,2,2,2,2,2,2,1,1,2,1,1,1,4,4,4,4,3,3,4,3,4,4,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,2,1,1,1,2,2,1,1,1,2,2,1,1,1,2,2,2,1,1,3,3,2.22,2.00,2.43,1.25,3.63,3,3
Hungary,26,1,ISCED3B,9,26499048,26499048,2.4088,2.4088,638.0736,1,3,32,M,M,M,634,M,M,M,412,3,1,92,M,M,M,92,1,1,1,2,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,201,0,30,0,0,13,2,23,0,201,0,30,0,0,13,2,23,4,144,20,5,0,7,6,0,0,0,2,1,1,2,2,2,1,1,2,1,1,1,1,1,2,1,2,1,1,1,4,2,2,1,1,1,2,N,N,N,4,4,3,4,3,3,2,3,3,2,4,3,3,2,2,3,4,M,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,3,M,4,3,3,4,3,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,1,1,2,1,2,2,1,2,1,2,2,1,2,1,2,2,1,1,1,5,4,1.56,1.50,2.14,1.42,3.42,3,1
Hungary,26,1,ISCED3B,10,26499050,26499050,4.7182,4.7182,1373.001,1,3,21,M,M,M,568,M,M,M,774,3,1,116,M,M,M,116,1,1,1,2,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,252,0,85,0,20,16,4,17,0,252,0,85,0,20,16,4,17,4,240,10,3,15,12,14,0,0,1,6,2,1,M,M,M,1,1,2,1,1,2,N,N,N,N,2,2,2,2,3,3,2,1,2,2,2,N,N,N,4,4,2,4,4,3,3,4,4,2,4,4,3,4,4,3,4,4,4,4,2,1,1,1,1,1,2,1,1,2,2,1,1,M,1,2,2,4,4,3,3,4,3,3,3,4,3,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,3,4,5,2.11,1.50,1.57,1.00,3.38,3,4
Hungary,26,1,ISCED3B,11,26499053,26499053,2.7399,2.7399,610.9994,1,3,22,0,46,104,360,0,59,156,346,2,1,116,0,6,29,81,1,2,2,2,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,43,250,0,51,0,6,6,6,29,4,62,130,8,0,3,3,0,0,0,5,1,1,1,2,2,1,1,1,2,N,2,N,N,N,N,2,1,1,1,3,1,1,1,1,1,2,N,N,N,3,M,2,2,2,3,3,2,3,3,4,3,3,2,2,2,3,4,4,4,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,3,3,3,4,3,3,4,4,4,4,1,1,1,1,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,M,4,4,1.22,2.46,2.00,1.25,3.38,2,1
Hungary,26,1,ISCED3B,14,26499055,26499055,1.6731,1.6731,281.0815,1,2,7,0,0,44,1060,0,0,50,129,2,1,102,0,0,15,87,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,1,1,1,0,159,0,4,0,0,4,1,21,0,177,0,5,0,0,5,2,22,4,150,24,3,0,1,4,0,0,0,2,1,1,2,2,2,1,1,2,1,1,2,N,N,N,N,2,2,2,2,2,2,2,2,2,2,2,N,N,N,2,4,1,2,2,2,2,3,3,2,3,2,2,2,2,2,3,3,3,4,2,2,1,2,1,2,1,2,1,2,2,1,1,1,1,1,2,2,3,2,2,3,3,2,2,3,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,2,1,1,1,2,2,2,1,1,2,2,1,1,1,2,2,2,1,1,1,4,2.00,2.83,2.57,1.75,2.38,3,3
Hungary,26,1,ISCED3B,15,26499057,26499057,3.9717,3.9717,667.25,1,3,1,0,0,0,657,0,0,0,43,3,1,59,0,0,0,2,1,1,1,2,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,10,60,5,10,0,10,6,2,2,M,M,M,M,M,M,M,M,M,3,60,5,5,5,5,1,0,0,0,3,1,1,1,2,2,1,2,2,1,1,2,N,N,N,N,2,3,2,2,3,3,2,2,2,2,2,N,N,N,3,3,2,2,2,1,2,3,3,1,3,3,3,3,3,3,4,3,3,4,1,1,2,2,2,2,1,2,1,2,2,1,1,2,1,2,2,3,3,3,3,3,3,2,2,3,3,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,1,1,5,4,2.33,2.83,2.43,1.50,2.75,3,3
Hungary,26,1,ISCED3B,15,26499059,26499059,2.8761,2.8761,667.251,1,3,26,0,0,0,985,0,0,0,622,3,1,60,0,0,0,60,M,M,M,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,38,0,0,12,3,22,0,128,0,38,0,0,12,3,22,4,48,30,1,0,3,9,0,0,0,3,2,1,2,2,2,2,2,2,2,N,2,N,N,N,N,1,1,1,1,4,4,2,2,3,1,1,1,2,1,2,1,1,2,2,1,2,1,3,1,2,4,3,4,4,4,4,4,3,4,1,1,2,2,1,2,2,2,1,2,2,2,1,1,1,1,2,3,4,4,4,4,3,2,1,3,2,1,1,1,1,2,1,2,2,1,1,2,1,2,1,2,2,1,2,1,2,2,1,2,1,2,2,1,2,1,2,2,1,1,1,5,4,2.11,3.50,2.71,1.25,3.13,1,3
Hungary,26,1,ISCED3B,15,26499060,26499060,2.0098,2.0098,625.548,1,3,30,M,M,M,1188,M,M,M,176,2,1,93,M,M,M,93,1,1,1,2,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,250,0,30,0,0,16,2,10,M,M,M,M,M,M,M,M,M,3,200,20,5,0,4,10,1,0,1,5,2,1,2,2,2,1,1,2,1,2,2,N,N,N,N,2,1,1,1,4,1,1,1,1,1,2,N,N,N,4,4,2,3,2,2,1,3,1,2,4,3,2,2,3,2,4,2,3,4,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,1,2,4,4,4,4,4,4,3,2,4,4,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,2,1,1,1,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,5,5,1.33,2.17,2.71,1.75,3.63,3,1
Hungary,26,1,ISCED3B,16,26499062,26499062,1.4576,1.4576,371.6944,1,3,49,M,M,M,838,M,M,M,423,4,1,68,M,M,M,68,M,M,M,2,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,79,0,140,0,0,3,1,5,4,0,79,2,0,2,2,0,0,0,5,3,1,2,2,2,1,1,1,1,1,2,N,N,N,N,2,3,2,2,2,2,2,2,3,2,1,2,2,1,3,3,3,2,3,3,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,2,1,1,2,2,1,1,1,1,2,1,1,3,4,4,3,3,3,3,2,4,3,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,M,M,5,2.22,2.17,3.00,3.00,3.13,2,3
Hungary,26,1,ISCED3B,16,26499064,26499064,1.3869,1.3869,371.6928,1,3,32,0,0,0,1102,0,0,0,148,4,1,88,0,0,0,88,1,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,34,0,8,2,7,22,0,221,0,34,0,8,2,7,22,4,192,0,3,1,1,1,0,0,0,3,1,1,2,2,2,1,1,2,1,1,2,N,N,N,N,2,3,2,2,2,2,2,1,2,1,2,N,N,N,2,2,1,2,3,2,3,4,3,2,4,1,1,2,2,3,4,3,2,4,2,2,1,2,1,2,2,2,2,2,2,1,1,2,2,1,1,4,4,3,4,3,2,3,3,4,4,1,1,2,1,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,4,4,5,4,1.89,3.00,2.43,1.75,3.25,3,3
Hungary,26,1,ISCED3B,16,26499065,26499065,1.5233,1.5233,371.6915,1,3,23,M,M,67,699,M,M,56,524,3,1,114,M,M,2,103,1,1,2,2,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,11,0,11,0,0,0,0,1,0,161,0,161,0,0,1,1,10,0,172,0,172,0,0,1,1,11,4,130,3,5,2,1,0,0,0,0,3,1,1,M,M,M,1,2,2,1,2,2,N,N,N,N,2,1,1,1,2,1,2,1,1,1,1,1,2,2,4,4,2,2,3,3,2,4,4,3,3,2,3,3,4,4,4,3,4,4,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,1,1,3,3,3,3,4,3,3,3,4,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,2,1,1,1,2,2,2,1,1,2,2,1,1,1,2,2,1,3,3,5,4,1.22,2.00,2.00,1.25,3.13,3,3
Hungary,26,1,ISCED3B,16,26499066,26499066,1.5952,1.5952,371.6922,1,3,33,M,M,M,426,M,M,M,781,2,1,78,M,M,M,78,1,1,1,2,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,48,0,40,0,0,8,4,10,0,48,0,40,0,0,8,4,10,4,40,4,4,0,4,4,0,0,0,2,1,1,1,2,2,1,2,2,1,1,2,N,N,N,N,2,2,2,1,2,2,3,2,2,2,1,1,1,1,3,3,1,2,3,4,3,2,3,3,3,4,3,4,3,4,3,3,4,4,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,4,4,3,4,4,3,3,3,4,3,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,2,1,2,2,1,4,4,1,5,2.00,2.33,2.00,1.50,3.50,3,4
Hungary,26,1,ISCED3B,17,26499068,26499068,1.4257,1.4257,1142.0019,1,3,39,0,0,0,376,0,0,0,74,3,1,23,0,0,0,23,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,38,0,4,4,11,22,0,81,0,38,0,4,4,11,22,4,81,10,1,0,1,2,0,0,1,4,3,1,2,2,2,1,1,2,1,2,2,N,N,N,N,2,3,2,2,3,3,3,2,2,2,2,N,N,N,4,4,4,3,4,4,3,3,4,4,4,3,3,3,3,3,4,4,4,4,2,2,2,1,1,2,1,1,1,2,2,2,1,2,1,1,1,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,2,1,1,1,4,3,2.44,1.17,1.57,1.00,4.00,3,4
Hungary,26,1,ISCED3B,17,26499070,26499070,8.9219,8.9219,1141.9988,1,3,34,0,0,0,465,0,0,0,197,1,1,59,0,0,0,59,1,1,1,2,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,8,215,0,31,0,7,17,8,26,M,M,M,M,M,M,M,M,M,4,215,17,5,3,4,13,0,0,0,1,1,1,2,2,2,1,1,2,1,1,1,2,2,2,2,2,2,1,2,4,4,2,4,4,2,1,1,2,2,4,4,3,4,2,4,3,4,3,2,2,3,2,3,4,3,4,4,4,4,2,2,1,2,1,1,2,2,1,2,2,1,1,1,2,1,2,4,4,3,3,4,4,2,2,4,3,1,1,1,1,1,1,2,1,1,2,2,1,2,1,2,1,1,2,1,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,5,5,2.78,1.50,2.29,1.00,3.25,3,4
