COUNTRY,CNT,EU,LEVEL,EXPLICIT,SCHOOLID,PRINCID,BSCWT,FSCWT,FSTWT,N_Principal_Part,N_Teachers_Part,N_Students_Part,SC01Q01A,SC01Q02A,SC01Q03A,SC01Q04A,SC01Q01B,SC01Q02B,SC01Q03B,SC01Q04B,SC02Q01,SC03Q01,SC04Q01,SC05Q01A,SC05Q02A,SC05Q03A,SC05Q04A,SC05Q01B,SC05Q02B,SC05Q03B,SC05Q04B,SC06Q01,SC07Q01A,SC07Q02A,SC07Q03A,SC07Q04A,SC07Q05A,SC07Q06A,SC07Q07A,SC07Q08A,SC07Q09A,SC07Q01B,SC07Q02B,SC07Q03B,SC07Q04B,SC07Q05B,SC07Q06B,SC07Q07B,SC07Q08B,SC07Q09B,SC07Q01C,SC07Q02C,SC07Q03C,SC07Q04C,SC07Q05C,SC07Q06C,SC07Q07C,SC07Q08C,SC07Q09C,SC07Q01D,SC07Q02D,SC07Q03D,SC07Q04D,SC07Q05D,SC07Q06D,SC07Q07D,SC07Q08D,SC07Q09D,SC07Q01E,SC07Q02E,SC07Q03E,SC07Q04E,SC07Q05E,SC07Q06E,SC07Q07E,SC07Q08E,SC07Q09E,SC08Q01,SC09Q01,SC09Q02,SC09Q03,SC09Q04,SC10Q01,SC10Q02,SC10Q03,SC10Q04,SC10Q05,SC11Q01,SC12Q01,SC13Q01,SC13Q02,SC13Q03,SC13Q04,SC14Q01,SC14Q02,SC14Q03,SC14Q04,SC14Q05,SC14Q06,SC14Q07,SC14Q08,SC14Q09,SC14Q10,SC14Q11,SC15Q01,SC15Q02,SC15Q03,SC15Q04,SC15Q05,SC15Q06,SC15Q07,SC15Q08,SC15Q09,SC16Q01,SC16Q02,SC16Q03,SC16Q04,SC17Q01,SC17Q02,SC17Q03,SC17Q04,SC17Q05,SC17Q06,SC17Q07,SC17Q08,SC17Q09,SC17Q10,SC17Q11,SC17Q12,SC17Q13,SC17Q14,SC17Q15,SC17Q16,SC17Q17,SC17Q18,SC17Q19,SC17Q20,SC18Q01,SC18Q02,SC18Q03,SC18Q04,SC18Q05,SC18Q06,SC18Q07,SC18Q08,SC19Q01,SC19Q02,SC19Q03,SC19Q04,SC19Q05,SC19Q06,SC20Q01,SC20Q02,SC20Q03,SC21Q01,SC21Q02,SC21Q03,SC21Q04,SC21Q05,SC21Q06,SC21Q07,SC21Q08,SC21Q09,SC21Q10,SC22Q01,SC22Q02,SC22Q03,SC22Q04,SC22Q05,SC22Q06,SC23Q01A,SC23Q01B,SC23Q01C,SC23Q01D,SC23Q01E,SC23Q02A,SC23Q02B,SC23Q02C,SC23Q02D,SC23Q02E,SC23Q03A,SC23Q03B,SC23Q03C,SC23Q03D,SC23Q03E,SC23Q04A,SC23Q04B,SC23Q04C,SC23Q04D,SC23Q04E,SC23Q05A,SC23Q05B,SC23Q05C,SC23Q05D,SC23Q05E,SC24Q01,SC25Q01,SC25Q02,SC25Q03,SC26Q01,SC15_Profdev,SC17_equip,SC17_PED,SC17_Goal,SC21_attitude,DIGEQUIPSC_Cluster,DIGSUPSC_Cluster
Italy,29,1,ISCED3A,4,29304041,29304041,6.1717,7.4061,1621.9335,1,3,24,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,3,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1,M,M,M,M,1,M,M,1,1,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2,N,N,N,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2,2,1,M,5,C,C,C,C,C,C,C
Italy,29,1,ISCED3A,4,29304305,29304305,5.9893,7.1872,1621.9318,1,2,19,M,M,M,M,M,M,M,M,4,4,86,M,M,86,M,M,M,2,M,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,69,0,5,0,0,0,1,6,N,N,N,N,N,N,N,N,N,M,M,M,M,M,M,M,M,M,3,3,0,1,0,0,0,0,0,0,3,1,1,1,2,2,1,1,2,1,1,2,N,N,N,N,2,3,2,3,3,3,3,3,2,2,2,N,N,N,2,2,2,2,2,2,2,3,2,2,3,2,3,2,2,2,3,3,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,3,3,3,3,3,3,4,3,1,1,1,1,1,1,2,1,1,1,2,M,M,M,M,M,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,1,1,2,5,4,2.67,3.00,2.57,1.75,3.00,2,2
Italy,29,1,ISCED3A,4,29304314,29304314,4.7125,5.6550,1621.9333,1,3,22,M,M,341,M,M,M,974,M,3,1,81,M,M,M,M,M,M,1,M,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,50,0,0,0,0,2,0,3,N,N,N,N,N,N,N,N,N,M,M,M,M,M,M,M,M,M,3,4,0,2,0,1,0,0,0,1,3,1,M,1,M,M,1,2,2,2,N,2,N,N,N,N,2,2,2,2,2,2,2,2,2,2,2,N,N,N,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,1,2,1,1,2,2,2,2,2,2,1,1,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,5,5,2.00,3.00,2.00,2.00,3.00,2,4
Italy,29,1,ISCED3A,4,29304324,29304324,6.8691,8.2429,1621.9323,1,3,17,M,M,423,M,M,M,351,M,2,1,69,M,M,69,M,1,1,2,1,5,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,77,0,6,0,0,5,1,8,N,N,N,N,N,N,N,N,N,M,M,M,M,M,M,M,M,M,4,64,0,2,0,1,0,1,2,1,4,1,1,1,2,2,1,2,2,1,2,2,N,N,N,N,2,2,2,2,2,2,2,2,2,2,1,2,1,2,4,4,3,3,4,3,2,2,2,2,2,2,2,2,2,1,4,3,3,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,3,3,3,3,4,3,3,3,3,3,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,3,5,4,5,2.00,1.50,3.00,1.50,3.13,2,2
Italy,29,1,ISCED3A,4,29304326,29304326,7.5051,9.0062,N,1,1,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2,2,1,2,2,2,M,2,2,2,2,1,2,2,2,1,2,3,M,3,M,3,M,M,M,3,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,2,1,1,1,2,2,1,1,1,2,2,1,1,1,2,2,2,1,2,1,5,4,C,C,C,C,C,C,C
Italy,29,1,ISCED3A,4,29304327,29304327,7.9466,9.5359,1621.9325,1,3,13,M,M,163,M,M,M,675,M,4,1,76,M,M,74,M,M,M,2,M,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,60,10,0,0,2,3,3,3,N,N,N,N,N,N,N,N,N,M,M,M,M,M,M,M,M,M,4,50,45,1,1,2,0,0,0,0,1,1,2,1,M,M,2,2,2,2,N,2,N,N,N,N,1,1,1,1,1,1,1,1,1,1,2,N,N,N,3,3,3,2,2,1,3,3,3,3,2,2,2,2,2,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,2,5,5,1.00,2.67,2.43,1.00,3.00,3,2
Italy,29,1,ISCED3A,4,29304334,29304334,5.4522,6.5426,1621.9313,1,2,15,M,M,467,M,M,M,423,M,1,2,61,M,M,61,M,1,1,2,1,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,15,0,2,0,0,1,0,2,N,N,N,N,N,N,N,N,N,M,M,M,M,M,M,M,M,M,4,15,0,0,0,0,0,0,1,0,4,1,M,M,1,M,1,2,2,1,1,2,N,N,N,N,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,2,3,2,3,2,2,2,1,1,2,1,1,2,2,2,1,2,1,1,1,2,3,3,3,3,3,3,3,3,3,3,1,1,1,1,2,1,2,1,2,1,2,1,1,2,2,2,1,1,2,2,2,1,1,2,2,2,1,1,2,2,2,2,1,5,1,5,2.00,3.50,3.00,2.50,3.00,2,4
Italy,29,1,ISCED3A,4,29304342,29304342,4.9224,5.9069,1621.9307,1,3,25,M,M,600,M,M,M,668,M,1,1,123,M,M,123,M,1,1,2,1,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5,90,0,15,0,0,5,1,20,N,N,N,N,N,N,N,N,N,M,M,M,M,M,M,M,M,M,4,78,0,12,0,0,0,0,0,5,7,1,1,2,2,2,2,2,2,2,N,2,N,N,N,N,1,3,2,2,4,4,3,2,3,3,1,1,1,1,4,4,3,2,4,4,3,3,3,4,4,3,3,2,3,3,4,3,4,4,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,3,3,3,3,3,3,2,3,3,3,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1,1,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,5,2,5,2.89,1.50,1.71,1.25,2.88,3,3
Italy,29,1,ISCED3A,4,29304617,29304617,4.8633,5.8360,1621.9311,1,3,28,M,M,704,M,M,M,562,M,1,1,85,M,M,85,M,M,M,2,M,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,55,0,5,0,0,6,2,1,N,N,N,N,N,N,N,N,N,M,M,M,M,M,M,M,M,M,3,55,0,3,0,0,2,0,3,1,1,1,1,1,M,M,1,1,2,1,2,1,1,1,2,1,2,2,1,1,2,2,1,1,2,1,1,2,2,2,2,4,2,2,2,2,3,2,2,3,4,3,2,4,3,2,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,3,3,3,3,3,4,3,3,4,3,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,1,2,2,2,1,2,M,5,4,1.44,2.67,2.29,1.00,3.13,2,2
Italy,29,1,ISCED3A,4,29304628,29304628,8.1056,9.7267,1621.9325,1,2,23,M,M,600,M,M,M,500,M,2,1,80,M,M,40,40,1,1,2,2,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,50,0,4,0,0,3,1,1,N,N,N,N,N,N,N,N,N,M,M,M,M,M,M,M,M,M,4,50,0,1,2,1,0,0,1,1,7,1,1,M,M,M,1,1,2,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,1,2,1,1,1,2,2,1,2,2,2,2,1,1,3,3,4,3,4,3,3,4,4,4,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,1,1,2,1,1,2,1,1,1,1,2,1,M,5,5,3.00,3.00,3.00,2.75,3.38,2,4
Italy,29,1,ISCED3A,5,29305002,29305002,3.1819,3.4471,944.5006,1,3,17,0,0,336,0,0,0,969,0,1,1,119,0,0,119,0,1,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,10,0,0,4,2,11,M,M,M,M,M,M,M,M,M,4,70,2,0,0,0,2,0,2,0,5,3,1,1,2,2,1,2,2,1,1,2,N,N,N,N,2,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,3,M,3,3,M,M,M,3,3,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,4,2,5,C,C,C,C,C,2,C
Italy,29,1,ISCED3A,5,29305006,29305006,2.6992,2.9241,944.4994,1,3,24,M,M,558,M,M,M,1095,M,1,1,M,M,M,114,M,1,1,2,1,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,190,0,18,0,0,7,1,15,N,N,N,N,N,N,N,N,N,M,M,M,M,M,M,M,M,M,4,145,5,4,12,2,4,0,1,0,3,1,1,2,2,2,1,2,2,1,1,1,1,1,2,1,2,1,1,1,3,2,2,1,3,2,1,2,1,1,2,2,4,1,2,3,2,3,3,3,4,2,2,2,1,2,4,2,2,4,2,2,1,1,1,1,1,2,2,2,2,1,1,2,2,1,1,3,3,3,3,4,3,3,4,4,4,2,1,1,1,1,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,1,1,1,2,1,2,5,5,4,1.78,2.67,2.29,2.00,3.25,2,4
Italy,29,1,ISCED3A,5,29305015,29305015,3.2411,3.5112,944.4988,1,2,25,M,M,M,M,M,M,M,M,M,M,84,M,M,84,M,M,M,2,M,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,78,0,0,0,0,4,2,3,N,N,N,N,N,N,N,N,N,M,M,M,M,M,M,M,M,M,4,76,0,2,0,0,4,0,0,0,7,1,1,M,M,M,1,1,1,2,N,2,N,N,N,N,2,M,2,1,4,4,2,2,2,2,1,2,1,1,3,M,2,1,1,4,2,3,2,2,2,3,2,4,4,4,4,3,4,4,2,2,1,2,2,M,1,1,2,2,2,1,1,M,2,1,1,3,3,3,3,4,3,2,3,3,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1,2,1,1,1,1,1,2,3,4,5,2.35,2.68,2.71,1.25,3.00,1,4
Italy,29,1,ISCED3A,5,29305016,29305016,2.8585,3.0967,944.5011,1,3,28,M,M,326,M,M,M,1328,M,1,1,134,M,M,131,M,M,M,2,M,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,80,0,0,0,0,5,2,10,N,N,N,N,N,N,N,N,N,M,M,M,M,M,M,M,M,M,3,100,0,1,26,0,1,0,4,0,3,1,1,2,2,2,1,1,2,1,2,1,1,1,2,1,2,3,3,3,3,2,2,1,1,1,2,N,N,N,2,3,3,1,1,2,2,2,2,2,3,1,1,2,1,2,3,3,3,3,2,2,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,3,3,3,3,3,3,3,3,3,4,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,4,3,5,2.11,3.00,3.14,2.00,3.00,2,4
Italy,29,1,ISCED3A,5,29305301,29305301,3.1361,3.3975,944.5013,1,3,29,M,M,532,M,M,M,864,M,1,1,91,M,M,98,M,M,M,2,M,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,90,0,5,0,0,1,0,6,N,N,N,N,N,N,N,N,N,M,M,M,M,M,M,M,M,M,4,63,13,0,0,0,0,0,1,0,1,1,1,1,2,2,1,1,2,2,N,2,N,N,N,N,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,4,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,4,3,2,3,3,3,4,1,1,1,1,1,1,2,1,2,2,2,1,1,2,2,2,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,1,3,4,5,5,1.00,3.00,2.86,2.25,3.00,2,2
Italy,29,1,ISCED3A,5,29305309,29305309,4.6623,5.0508,944.4996,1,3,14,M,M,316,M,M,M,733,M,1,1,71,M,M,71,M,1,1,2,1,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,100,0,20,0,10,5,1,5,N,N,N,N,N,N,N,N,N,M,M,M,M,M,M,M,M,M,4,65,48,3,0,1,15,0,4,1,5,3,1,2,2,2,1,1,2,1,1,2,N,N,N,N,2,1,2,1,2,2,1,1,1,1,1,2,1,2,3,4,3,2,M,2,2,2,2,1,1,1,1,1,2,1,3,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,M,2,1,2,3,3,3,3,3,3,3,3,4,4,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,4,4,4,5,1.33,2.34,3.57,2.75,3.00,2,2
Italy,29,1,ISCED3A,5,29305313,29305313,4.6129,4.9974,944.5004,1,3,21,M,M,379,M,M,M,771,M,1,1,91,M,M,75,M,M,M,2,M,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,74,0,5,0,0,6,2,12,N,N,N,N,N,N,N,N,N,M,M,M,M,M,M,M,M,M,4,56,0,1,0,1,0,0,5,0,6,1,1,1,M,M,1,1,M,1,1,1,1,1,1,1,M,3,3,2,4,3,3,2,2,2,1,2,2,1,2,2,3,1,1,1,2,1,1,1,4,1,2,2,2,4,4,4,4,4,1,2,2,1,1,1,1,1,2,2,2,1,1,M,2,1,1,3,3,4,1,4,4,2,1,4,4,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,1,3,5,5,2.67,3.33,3.29,1.00,2.75,2,4
Italy,29,1,ISCED3A,5,29305603,29305603,3.6027,3.9029,944.5004,1,3,21,0,0,799,0,0,0,531,0,1,1,87,0,0,87,0,1,1,2,1,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,89,9,4,0,0,2,1,25,N,N,N,N,N,N,N,N,N,M,M,M,M,M,M,M,M,M,4,78,8,4,2,0,1,0,1,0,4,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,3,2,2,1,2,1,1,1,1,1,4,3,3,2,2,3,3,3,2,2,3,2,2,2,2,3,4,4,4,4,2,2,2,1,2,2,1,1,2,2,2,1,1,2,2,1,1,3,3,3,3,3,2,2,3,3,3,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,1,2,1,2,1,1,1,2,2,2,2,2,2,5,5,1.56,2.17,2.57,1.00,2.75,1,4
Italy,29,1,ISCED3A,5,29305605,29305605,11.0360,11.9557,944.4992,1,3,19,M,M,340,M,M,M,361,M,M,1,65,M,M,65,M,M,M,2,M,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,95,0,4,0,0,2,2,2,N,N,N,N,N,N,N,N,N,M,M,M,M,M,M,M,M,M,4,75,0,1,0,0,2,0,0,0,7,1,1,1,2,2,1,1,2,1,1,1,M,1,1,M,2,2,2,2,3,2,2,2,2,2,2,N,N,N,2,2,2,2,1,2,3,3,3,3,4,M,2,2,3,3,4,3,2,2,2,2,2,1,1,2,2,1,2,2,2,1,2,M,2,2,2,2,3,2,3,2,2,1,3,3,3,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,1,1,1,3,4,5,5,2.11,3.17,2.14,2.25,2.25,2,2
Italy,29,1,ISCED3A,5,29305610,29305610,3.1137,3.3732,944.5007,1,3,22,M,M,M,672,M,M,M,544,1,1,80,M,M,80,M,M,M,2,M,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,119,0,3,0,10,5,2,52,N,N,N,N,N,N,N,N,N,M,M,M,M,M,M,M,M,M,4,62,46,8,5,2,1,0,2,0,4,1,1,1,M,M,1,1,2,1,1,1,2,2,2,2,2,1,1,1,3,3,2,2,1,1,2,N,N,N,4,4,2,2,1,2,2,3,2,2,3,2,2,4,4,1,4,3,2,3,2,2,1,1,1,2,1,1,2,2,2,1,2,2,M,1,M,3,4,3,3,3,3,3,3,4,4,1,1,1,1,1,1,2,1,2,2,2,1,1,2,2,1,1,2,2,2,2,1,1,1,1,1,2,1,1,2,1,1,3,4,5,5,1.67,2.50,2.71,2.00,3.13,1,4
Italy,29,1,ISCED3A,5,29305612,29305612,12.1090,13.1181,944.5006,1,3,17,M,M,450,M,M,M,486,M,2,2,76,0,0,76,42,1,1,2,2,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,10,45,0,38,0,0,8,3,5,N,N,N,N,N,N,N,N,N,M,M,M,M,M,M,M,M,M,3,37,35,2,5,0,5,0,3,0,4,1,1,2,2,1,1,1,1,1,1,2,N,N,N,N,2,2,2,1,3,3,3,2,2,1,1,M,M,1,2,2,3,2,3,2,2,2,3,3,2,3,2,1,1,3,3,4,4,1,2,2,2,1,2,2,1,1,1,2,2,1,2,1,2,1,1,1,3,3,3,4,3,3,2,3,3,1,1,2,1,1,1,2,1,2,2,2,1,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,1,3,2,4,4,2.11,2.67,2.57,2.00,2.75,1,4
Italy,29,1,ISCED3A,5,29305613,29305613,2.8492,3.0866,944.5013,1,2,29,M,M,555,M,M,M,1112,M,1,1,120,M,M,120,M,M,M,2,M,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,130,0,800,0,0,40,2,50,N,N,N,N,N,N,N,N,N,M,M,M,M,M,M,M,M,M,4,30,70,5,0,0,40,0,0,0,M,1,1,M,M,M,1,1,2,1,1,1,1,1,1,1,2,2,2,2,4,3,3,2,3,2,1,2,1,1,4,4,4,4,4,3,3,2,4,4,4,4,4,4,3,4,4,4,4,4,1,2,2,1,1,1,1,1,2,2,2,1,1,2,2,1,1,4,4,4,4,4,3,3,3,4,3,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,1,4,4,3,5,2.56,1.17,1.43,1.00,3.63,1,3
Italy,29,1,ISCED3A,6,29306003,29306003,3.0172,3.7715,878.7504,1,3,24,M,M,600,M,M,M,426,M,1,1,72,M,M,72,M,M,M,2,M,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6,50,0,6,0,0,3,1,9,N,N,N,N,N,N,N,N,N,M,M,M,M,M,M,M,M,M,4,30,0,3,17,1,1,0,1,0,M,1,1,1,M,M,1,1,1,1,1,1,1,1,2,1,2,2,2,2,3,2,1,2,1,2,1,2,1,1,2,2,1,1,1,2,1,1,1,3,3,1,1,1,1,1,3,2,2,4,1,2,1,2,2,2,1,1,1,2,1,1,1,1,2,1,1,3,3,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,M,4,4,1.89,3.50,3.43,2.25,3.75,1,4
Italy,29,1,ISCED3A,6,29306302,29306302,1.7063,2.1329,878.7492,1,3,18,0,0,730,0,0,0,787,0,1,1,101,0,0,101,0,M,M,2,M,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,179,0,44,0,0,3,2,10,N,N,N,N,N,N,N,N,N,M,M,M,M,M,M,M,M,M,4,143,3,1,12,0,3,0,0,0,4,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,2,3,2,1,2,1,1,4,4,4,2,2,4,2,4,4,3,3,3,3,3,2,3,4,4,4,4,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,4,4,4,4,4,3,3,3,4,4,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,2,1,1,2,2,1,5,5,2.44,1.67,1.86,1.00,3.63,1,3
Italy,29,1,ISCED3A,6,29306602,29306602,3.3005,4.1256,878.75,1,3,19,0,0,645,0,0,0,670,0,1,1,95,0,0,95,0,1,1,2,1,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,100,0,0,0,0,1,5,10,N,N,N,N,N,N,N,N,N,M,M,M,M,M,M,M,M,M,4,90,0,2,0,0,0,0,1,0,7,1,1,1,2,2,1,1,2,1,1,1,2,1,2,1,2,1,2,1,2,3,1,2,2,2,1,1,1,2,3,3,3,1,4,4,1,2,2,2,4,1,4,3,3,2,4,4,3,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,3,3,3,3,3,2,2,2,3,3,1,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,3,5,5,1.78,2.00,2.71,1.75,2.63,2,4
Italy,29,1,ISCED3A,6,29306605,29306605,2.4929,3.1161,878.7495,1,3,23,0,0,0,853,0,0,0,547,1,1,112,0,0,0,96,M,M,M,2,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,212,8,2,0,0,2,1,12,M,M,M,M,M,M,M,M,M,4,143,54,1,10,0,2,0,0,0,3,1,1,2,2,2,1,2,2,1,1,1,2,1,1,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,3,3,1,1,3,2,2,3,2,3,3,2,2,2,1,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,3,3,3,3,3,3,2,2,3,4,1,1,2,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,2,1,2,2,1,1,1,1,2,1,3,5,5,1.78,2.83,2.57,2.50,2.75,2,2
Italy,29,1,ISCED3A,7,29307003,29307003,7.1292,8.0797,1608.3478,1,3,24,M,M,496,M,M,M,432,M,1,1,79,M,M,77,M,1,1,2,1,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3,70,0,8,0,0,8,1,8,N,N,N,N,N,N,N,N,N,M,M,M,M,M,M,M,M,M,3,60,0,0,3,0,0,0,5,0,3,1,1,1,2,2,2,2,2,2,N,2,N,N,N,N,1,2,2,2,3,3,2,2,3,2,1,2,2,2,2,2,2,1,1,2,3,2,2,2,3,3,3,2,2,1,4,4,4,4,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,2,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,1,2,1,2,1,1,2,1,1,3,M,M,5,2.33,3.33,2.43,1.00,3.25,3,1
